,Unnamed: 0,run,lumi,hname,metype,entries,xmax,xmin,xbins,ymax,ymin,ybins,good,good_pixel,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90,bin_91,bin_92,bin_93,bin_94,bin_95,bin_96,bin_97,bin_98,bin_99,bin_100,bin_101,y_pred,y
251,27799,299325,110,chargeInner_PXLayer_1,3,203133,80000.0,0.0,100,1.0,0.0,1,0,0,0,76,317,523,702,816,889,992,1110,1170,1390,1611,1980,2317,2805,3262,3832,4512,5271,5943,6797,7328,7950,8398,8666,9055,8962,8929,8581,8416,7823,7331,6975,6265,5789,5033,4538,3952,3411,2972,2652,2331,1957,1810,1519,1356,1197,1047,939,814,754,678,602,553,506,445,421,407,332,368,327,308,275,287,263,233,227,235,202,175,176,152,172,149,140,152,121,137,104,89,98,100,90,86,83,65,74,45,61,57,49,44,39,49,37,46,38,34,30,27,19,661,0.73001647,2
252,27800,299325,111,chargeInner_PXLayer_1,3,204765,80000.0,0.0,100,1.0,0.0,1,0,0,0,71,347,564,736,869,962,998,1118,1252,1463,1603,2017,2454,2792,3293,3918,4596,5316,6004,6707,7292,7894,8447,8799,8829,9142,8976,8761,8416,8042,7561,6998,6268,5726,5058,4411,3897,3521,3106,2603,2389,2030,1784,1577,1310,1244,1012,935,829,764,686,611,587,525,492,424,381,388,325,319,275,270,248,221,243,222,226,198,176,184,171,169,162,141,143,129,119,117,104,95,96,86,72,67,67,48,62,58,45,54,56,43,52,53,40,31,43,38,35,19,648,0.55772775,2
253,27991,299325,149,chargeInner_PXLayer_1,3,206041,80000.0,0.0,100,1.0,0.0,1,0,0,0,69,342,627,739,866,976,1037,1119,1308,1440,1703,2043,2422,2943,3477,3981,4590,5379,6101,6976,7570,7930,8598,8755,8956,8946,9040,8642,8378,7912,7558,6931,6210,5719,5074,4439,3989,3518,2982,2640,2331,1967,1789,1546,1358,1227,1115,943,876,756,722,669,565,554,477,480,419,366,345,324,282,278,255,230,206,221,205,185,184,190,159,150,156,124,123,118,117,116,102,97,94,93,80,60,79,65,62,66,53,57,50,54,54,41,41,45,30,30,26,19,690,0.22040914,2
254,27992,299325,150,chargeInner_PXLayer_1,3,94236,80000.0,0.0,100,1.0,0.0,1,0,0,0,39,159,275,324,356,427,473,508,565,678,804,915,1060,1297,1506,1836,2066,2398,2738,2987,3471,3779,3859,4045,4207,4228,4106,4026,4000,3673,3463,3231,2824,2611,2285,2081,1825,1593,1412,1196,1032,917,806,695,648,552,494,455,382,347,305,259,277,221,212,217,167,171,147,127,119,136,123,117,104,96,101,93,103,67,78,90,66,61,61,63,46,50,50,56,33,29,39,35,29,42,34,27,25,19,31,19,23,16,10,23,12,21,19,4,309,0.52524513,2
255,27993,299325,151,chargeInner_PXLayer_1,3,109632,80000.0,0.0,100,1.0,0.0,1,0,0,0,42,209,315,409,458,489,563,623,685,768,887,1061,1252,1545,1782,2140,2392,2864,3227,3600,3972,4308,4581,4658,4825,4941,4740,4730,4513,4229,3944,3687,3381,2940,2729,2344,2111,1746,1659,1401,1282,1080,951,830,733,634,592,514,434,407,367,345,275,284,267,246,220,173,194,178,142,146,128,141,154,123,107,97,105,82,77,78,87,79,77,60,67,56,43,44,46,43,50,47,50,33,30,38,34,27,31,30,20,21,20,23,18,18,17,13,374,0.2691358,2
256,27995,299325,153,chargeInner_PXLayer_1,3,126988,80000.0,0.0,100,1.0,0.0,1,0,0,0,43,208,374,474,543,617,660,744,756,843,1043,1246,1537,1727,2127,2428,2900,3266,3778,4075,4566,4994,5298,5399,5567,5559,5567,5391,5113,5004,4613,4171,3869,3506,3158,2691,2477,2143,1869,1630,1454,1243,1094,957,819,709,677,596,549,443,396,372,406,336,320,275,242,233,204,205,190,182,182,134,159,134,162,135,144,121,112,88,117,73,99,68,78,80,58,48,57,45,62,52,34,39,39,39,41,38,22,30,35,29,25,20,14,20,13,17,449,0.26736107,2
257,28149,299325,31,chargeInner_PXLayer_1,3,207265,80000.0,0.0,100,1.0,0.0,1,0,0,0,83,373,634,826,889,1012,1095,1205,1355,1526,1736,2046,2413,2867,3433,4020,4571,5442,5877,6629,7416,7834,8405,8908,8917,9143,9137,8710,8469,7918,7537,6922,6363,5815,5263,4526,3917,3489,3124,2717,2387,2074,1888,1604,1404,1223,1104,987,797,806,730,597,583,520,487,426,434,400,370,330,313,278,287,269,260,209,200,221,206,164,160,167,141,136,146,124,118,111,112,94,86,86,79,79,86,71,64,64,54,52,51,51,47,38,40,37,48,33,38,29,703,0.36551932,2
258,28150,299325,34,chargeInner_PXLayer_1,3,208396,80000.0,0.0,100,1.0,0.0,1,0,0,0,73,354,610,810,905,1023,1090,1215,1323,1504,1780,2122,2488,2860,3485,4003,4691,5386,6067,6854,7472,8137,8494,8825,9197,8983,9071,8912,8713,8214,7516,6940,6350,5841,5027,4576,3975,3556,2994,2615,2299,2117,1792,1564,1404,1194,1089,1027,793,773,725,633,594,509,483,404,422,377,324,348,294,305,272,281,244,213,204,213,186,179,195,199,131,138,163,123,116,106,122,98,92,78,77,59,78,78,68,59,54,50,57,48,55,32,39,34,34,28,25,23,624,0.1841986,2
259,28151,299325,35,chargeInner_PXLayer_1,3,214028,80000.0,0.0,100,1.0,0.0,1,0,0,0,86,356,630,827,936,1043,1192,1177,1385,1569,1792,2134,2480,3101,3512,4109,4758,5630,6194,6994,7696,8221,8858,8964,9347,9408,9320,9173,8808,8250,7773,7160,6554,5896,5279,4618,4160,3679,3131,2788,2425,2145,1859,1672,1424,1256,1047,993,875,796,721,632,606,519,502,493,419,371,391,350,261,289,272,263,236,257,214,220,193,195,176,169,153,134,147,122,98,140,100,93,92,99,86,87,82,73,65,52,63,51,46,49,45,40,35,29,34,28,25,33,698,0.22480704,2
260,28152,299325,36,chargeInner_PXLayer_1,3,215451,80000.0,0.0,100,1.0,0.0,1,0,0,0,70,383,616,823,982,1064,1166,1266,1414,1543,1883,2169,2583,2964,3503,4126,4811,5706,6292,6894,7707,8197,8792,9304,9405,9431,9401,9096,8710,8143,7951,7199,6582,5996,5325,4740,4205,3586,3203,2777,2400,2189,1838,1646,1391,1279,1166,1021,923,797,777,682,618,544,467,459,384,410,398,347,322,279,275,249,253,216,224,221,198,169,188,168,163,144,113,134,129,104,106,99,101,97,87,85,71,83,82,58,70,58,59,57,51,50,42,44,39,40,30,36,713,0.21747379,2
261,28153,299325,37,chargeInner_PXLayer_1,3,210395,80000.0,0.0,100,1.0,0.0,1,0,0,0,75,357,624,790,910,1008,1184,1220,1369,1413,1891,2175,2437,2969,3494,4108,4870,5405,6421,6820,7463,7984,8737,8983,9172,9098,8932,8916,8696,8044,7645,7061,6422,5858,5161,4690,4159,3516,3084,2669,2408,2072,1803,1616,1409,1260,1033,990,897,767,697,634,597,472,503,437,417,433,351,327,294,306,253,252,268,223,209,194,208,176,132,156,155,140,134,135,139,114,90,106,92,92,65,57,79,75,70,66,59,61,47,51,43,37,40,37,28,31,31,33,664,0.1732678,2
262,1149,297219,156,chargeInner_PXLayer_1,3,180002,80000.0,0.0,100,1.0,0.0,1,1,1,0,54,375,792,1084,1450,1743,2031,2265,2430,2548,2634,2705,2989,3091,3238,3360,3666,3724,4029,4195,4503,4770,4921,4995,5056,5293,5393,5390,5325,5271,5361,5193,5134,4856,4840,4622,4442,4105,3773,3533,3225,2937,2745,2361,2066,1932,1788,1564,1404,1287,1095,1008,883,762,773,633,599,532,504,485,386,333,369,317,299,260,245,257,258,173,179,178,162,170,144,126,103,116,112,103,94,82,97,90,71,77,60,56,49,56,48,60,48,39,42,43,39,34,39,22,804,0.3551383,2
263,1151,297219,158,chargeInner_PXLayer_1,3,181040,80000.0,0.0,100,1.0,0.0,1,1,1,0,72,351,809,1183,1417,1728,2082,2277,2389,2537,2759,2794,2871,3079,3195,3571,3675,3928,3980,4368,4518,4729,4886,5041,5136,5330,5276,5522,5253,5307,5302,5272,5227,4822,4886,4516,4371,4042,3799,3677,3253,3002,2653,2423,2253,1974,1762,1628,1433,1197,1123,1056,878,820,717,654,604,530,507,423,387,374,315,308,267,269,239,235,213,205,153,163,149,154,150,125,138,112,110,102,95,90,86,68,72,82,56,55,64,54,60,72,38,45,30,43,31,38,39,34,853,0.25592723,2
264,1152,297219,159,chargeInner_PXLayer_1,3,191770,80000.0,0.0,100,1.0,0.0,1,1,1,0,54,361,735,1188,1582,1892,2174,2444,2531,2758,2851,2922,3231,3209,3454,3585,3860,4074,4419,4516,4748,4891,5115,5517,5570,5511,5713,5666,5737,5739,5549,5549,5358,5319,5098,4987,4595,4397,4147,3633,3445,3177,2855,2494,2274,2149,1872,1581,1472,1319,1188,1015,953,821,816,679,633,579,504,475,442,404,371,352,312,302,242,241,201,212,186,177,187,174,146,136,136,128,112,92,104,117,104,78,91,81,69,67,76,55,74,55,62,33,56,51,41,45,38,46,894,0.2972515,2
265,1153,297219,160,chargeInner_PXLayer_1,3,189173,80000.0,0.0,100,1.0,0.0,1,1,1,0,73,373,792,1198,1496,1884,2153,2392,2535,2640,2857,2926,3077,3228,3274,3552,3677,4086,4266,4511,4724,4813,5136,5251,5421,5553,5535,5745,5588,5550,5447,5635,5262,5254,5111,4742,4638,4298,4065,3790,3373,3087,2891,2560,2252,2105,1792,1686,1482,1304,1235,960,946,824,750,706,641,513,485,469,421,391,382,356,325,270,255,244,199,226,218,170,167,180,150,154,114,103,106,96,110,95,87,83,71,80,62,66,79,55,55,40,47,53,40,47,38,46,50,26,807,0.40070865,2
266,1154,297219,161,chargeInner_PXLayer_1,3,188115,80000.0,0.0,100,1.0,0.0,1,1,1,0,51,377,805,1173,1502,1903,2124,2282,2546,2741,2727,2945,3125,3222,3343,3532,3761,3961,4195,4390,4653,4988,5040,5315,5394,5429,5649,5637,5489,5536,5562,5421,5373,5249,4967,4613,4499,4267,3913,3752,3349,3151,2854,2557,2322,2040,1891,1608,1453,1338,1180,1027,927,811,725,641,640,529,511,462,440,393,354,354,310,281,263,238,193,209,192,140,174,163,155,144,135,121,136,115,99,124,102,93,62,80,61,63,70,57,54,54,52,51,43,56,32,33,37,36,879,0.2853388,2
267,3045,297219,1887,chargeInner_PXLayer_1,3,80270,80000.0,0.0,100,1.0,0.0,1,1,1,0,16,100,232,360,464,599,664,825,859,897,1031,1074,1186,1309,1480,1646,1757,2016,2104,2247,2410,2525,2705,2613,2625,2828,2735,2767,2697,2664,2531,2477,2400,2224,2180,1988,1855,1649,1623,1428,1272,1162,1029,887,774,704,611,527,508,412,367,320,302,262,246,227,214,176,175,168,147,115,117,105,109,114,82,101,78,58,67,57,54,46,46,55,57,45,40,40,23,32,27,22,29,19,21,23,14,27,18,22,10,18,11,14,11,15,16,12,220,0.3727862,2
268,3050,297219,1897,chargeInner_PXLayer_1,3,82392,80000.0,0.0,100,1.0,0.0,1,1,1,0,9,97,241,387,478,614,691,784,835,978,1023,1198,1171,1390,1472,1736,1951,2055,2170,2317,2501,2617,2721,2681,2722,2883,2841,2688,2757,2724,2598,2525,2378,2358,2196,2057,1864,1678,1657,1457,1281,1090,1027,913,847,720,624,566,541,473,393,345,324,258,265,242,200,202,164,153,129,151,136,116,105,109,98,97,83,86,64,58,60,53,50,43,42,36,42,35,26,37,30,24,31,21,22,32,25,17,14,22,19,19,17,14,18,11,13,20,239,0.21604995,2
269,4857,297219,1823,chargeInner_PXLayer_1,3,85230,80000.0,0.0,100,1.0,0.0,1,1,1,0,14,109,234,385,506,616,734,828,857,1007,1010,1190,1338,1421,1593,1684,1964,1991,2200,2430,2520,2723,2732,2897,2935,2810,2840,2902,2844,2711,2773,2645,2515,2411,2341,2120,1927,1752,1679,1556,1338,1305,1077,970,834,720,668,584,519,456,409,378,351,300,266,254,206,189,174,172,117,143,124,122,116,96,84,98,61,59,83,76,63,53,50,67,37,41,53,32,32,31,36,24,35,31,38,18,22,23,33,22,15,20,19,19,16,17,17,15,258,0.49816,2
270,4858,297219,1829,chargeInner_PXLayer_1,3,85380,80000.0,0.0,100,1.0,0.0,1,1,1,0,8,109,229,386,498,678,748,833,954,980,1074,1124,1309,1428,1569,1684,1900,2155,2239,2421,2557,2619,2839,2760,2969,2984,2979,2917,2851,2747,2632,2655,2468,2373,2308,2098,1912,1764,1613,1429,1436,1204,1085,991,900,804,637,633,488,495,427,324,300,318,260,253,204,227,151,190,122,128,127,128,90,100,92,85,70,62,53,76,68,73,44,44,50,46,42,34,51,40,31,34,36,30,20,17,23,20,22,18,19,14,13,11,17,14,16,11,262,0.17539668,2
271,4859,297219,1830,chargeInner_PXLayer_1,3,85008,80000.0,0.0,100,1.0,0.0,1,1,1,0,13,110,244,384,521,596,667,761,886,911,1025,1163,1244,1378,1567,1753,1926,2140,2301,2269,2600,2749,2749,2867,2845,2917,2866,2812,2870,2713,2739,2624,2490,2387,2173,2106,1940,1882,1706,1480,1439,1240,1099,924,861,757,643,602,520,458,401,395,344,340,287,229,193,216,191,150,150,121,143,122,118,104,103,103,76,69,73,61,52,55,68,51,47,37,35,43,38,30,33,24,31,26,27,22,22,22,22,15,16,24,22,14,24,15,16,14,257,0.719514,2
272,4860,297219,1831,chargeInner_PXLayer_1,3,87266,80000.0,0.0,100,1.0,0.0,1,1,1,0,13,103,249,424,477,669,778,801,894,995,1122,1235,1340,1477,1623,1858,1952,2108,2419,2370,2672,2746,2685,2924,2981,3033,2918,2958,2871,2834,2697,2625,2479,2438,2366,2235,2049,1867,1701,1542,1421,1193,1100,952,902,759,670,614,520,513,427,395,311,316,263,222,216,194,189,191,151,121,149,116,123,103,105,85,72,71,68,70,76,61,35,59,44,34,60,48,27,42,31,24,31,34,32,24,16,23,19,24,20,14,19,17,15,16,8,15,268,0.22175184,2
273,4861,297219,1832,chargeInner_PXLayer_1,3,83139,80000.0,0.0,100,1.0,0.0,1,1,1,0,21,104,226,359,446,615,685,845,815,940,1035,1125,1207,1387,1510,1722,1873,2056,2159,2394,2466,2615,2707,2827,2759,2898,2823,2763,2824,2708,2691,2560,2517,2266,2212,2119,1905,1825,1632,1473,1339,1145,1054,936,789,710,641,604,521,421,418,350,321,313,252,236,231,196,143,146,149,123,128,120,100,87,97,87,91,69,68,59,61,59,51,54,49,43,35,31,42,38,25,31,22,30,18,18,27,21,18,24,16,25,17,16,11,14,16,13,256,0.63270044,2
274,4862,297219,1833,chargeInner_PXLayer_1,3,84022,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,87,224,364,464,617,705,804,869,911,1040,1161,1234,1389,1574,1662,1888,1943,2244,2413,2524,2650,2709,2847,2777,2901,2832,2893,2818,2756,2751,2477,2509,2346,2226,2078,2043,1782,1601,1580,1372,1234,1072,931,874,709,636,565,510,437,403,370,350,291,241,225,249,213,171,165,145,121,116,136,126,95,106,83,97,70,64,61,45,57,43,55,50,50,41,34,31,39,34,30,29,32,20,15,24,27,23,18,22,19,17,13,12,15,10,14,257,0.79133874,2
275,4863,297219,1834,chargeInner_PXLayer_1,3,86234,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,125,238,353,435,632,690,785,885,982,1043,1194,1283,1425,1623,1783,1909,2176,2258,2531,2585,2727,2904,2926,2970,2902,2934,2857,2818,2717,2830,2702,2523,2385,2255,2191,1910,1932,1665,1502,1315,1247,1146,952,876,778,671,552,517,450,421,361,328,309,282,236,233,213,181,161,188,134,134,135,111,99,107,101,98,80,61,71,63,49,55,53,45,41,36,42,43,30,34,34,27,23,29,17,34,14,23,17,26,20,18,7,19,20,6,15,246,0.5413772,2
276,4865,297219,1855,chargeInner_PXLayer_1,3,85512,80000.0,0.0,100,1.0,0.0,1,1,1,0,10,89,249,371,512,605,742,823,929,988,1059,1193,1257,1445,1520,1785,1896,2159,2344,2404,2598,2771,2812,2755,2861,2937,2938,2849,2841,2749,2722,2584,2500,2302,2292,2170,1998,1878,1576,1518,1381,1183,1053,944,810,749,702,624,504,467,408,364,332,306,245,261,233,200,190,166,163,146,133,113,108,107,87,92,98,74,71,66,61,61,50,50,46,37,41,34,35,27,31,26,29,19,28,23,27,23,24,26,19,22,13,19,12,17,7,13,281,0.2527314,2
277,4870,297219,1862,chargeInner_PXLayer_1,3,81801,80000.0,0.0,100,1.0,0.0,1,1,1,0,18,115,235,340,529,644,687,811,871,922,1032,1127,1196,1281,1501,1665,1806,1986,2190,2317,2343,2582,2640,2712,2886,2824,2863,2838,2814,2734,2698,2559,2386,2256,2147,2047,1856,1762,1601,1397,1228,1176,1007,899,819,723,612,559,503,445,362,352,308,267,282,222,181,186,161,154,145,144,119,118,108,86,85,89,60,65,74,56,56,47,49,36,47,46,35,37,44,37,29,31,34,24,23,16,12,18,16,17,17,16,12,11,14,5,11,11,237,0.27921215,2
278,4871,297219,1870,chargeInner_PXLayer_1,3,81685,80000.0,0.0,100,1.0,0.0,1,1,1,0,22,106,248,318,452,563,687,738,832,917,1058,1124,1282,1364,1548,1573,1887,1978,2181,2226,2439,2638,2701,2787,2755,2819,2810,2752,2737,2614,2604,2584,2342,2317,2161,2037,1904,1810,1580,1434,1299,1140,1062,901,858,718,607,537,489,429,385,338,300,273,245,223,198,197,184,148,144,133,96,123,114,88,99,78,78,86,61,66,56,57,50,42,58,51,36,38,39,37,32,30,17,36,23,27,20,15,25,18,12,13,20,12,15,17,13,8,242,0.4928993,2
279,4873,297219,1872,chargeInner_PXLayer_1,3,82713,80000.0,0.0,100,1.0,0.0,1,1,1,0,9,104,226,395,496,562,695,828,850,948,1139,1145,1318,1375,1527,1698,1870,1984,2146,2326,2419,2630,2678,2779,2816,2901,2770,2830,2769,2717,2610,2572,2364,2306,2220,2056,1870,1715,1574,1432,1271,1234,1007,918,889,738,641,570,496,472,343,367,339,307,249,235,235,180,174,148,150,137,132,114,109,79,106,68,88,62,70,55,65,61,50,59,42,40,37,38,41,34,27,37,28,23,21,26,17,15,16,16,14,21,11,13,21,13,10,14,251,0.19459142,2
280,4875,297219,1874,chargeInner_PXLayer_1,3,80581,80000.0,0.0,100,1.0,0.0,1,1,1,0,14,112,196,336,425,627,655,803,857,869,1024,1126,1235,1324,1570,1609,1847,1996,2181,2257,2404,2542,2579,2697,2721,2772,2771,2726,2626,2603,2492,2434,2460,2295,2223,1975,1878,1649,1507,1429,1294,1155,990,898,792,703,627,545,474,467,391,353,325,295,274,210,207,208,162,140,124,154,131,115,114,99,81,79,72,63,73,63,52,59,45,52,43,45,35,34,42,35,27,25,29,24,26,26,21,23,20,15,22,13,18,11,9,20,16,8,262,0.38300171,2
281,4876,297219,1875,chargeInner_PXLayer_1,3,81705,80000.0,0.0,100,1.0,0.0,1,1,1,0,17,108,225,378,486,625,698,769,859,915,1051,1160,1257,1405,1460,1697,1855,2006,2123,2366,2371,2521,2705,2652,2784,2837,2828,2782,2716,2686,2589,2451,2391,2203,2238,2060,1876,1751,1573,1431,1295,1136,1043,927,891,700,644,567,524,434,358,355,302,298,246,247,182,198,181,143,158,124,137,113,114,83,91,67,71,70,66,70,53,57,60,41,41,34,36,32,34,25,34,35,18,30,25,24,17,23,24,17,19,11,15,10,14,10,14,9,203,0.2501732,2
282,4877,297219,1876,chargeInner_PXLayer_1,3,82413,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,101,240,356,443,602,732,814,922,983,1066,1148,1324,1372,1561,1709,1896,2019,2101,2308,2449,2565,2575,2732,2796,2796,2782,2808,2673,2717,2566,2504,2420,2234,2207,2046,1895,1739,1645,1447,1293,1250,1049,940,816,734,628,596,489,445,399,353,313,296,254,247,216,212,152,173,141,157,110,113,99,97,88,79,87,75,68,63,65,48,50,47,48,39,35,48,41,35,25,27,20,26,26,23,29,22,22,20,26,19,15,21,16,19,12,9,240,0.20046744,2
283,4884,297219,1892,chargeInner_PXLayer_1,3,82787,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,111,239,355,476,609,690,836,895,954,1082,1152,1291,1316,1529,1620,1886,2083,2202,2331,2439,2576,2671,2760,2787,2857,2840,2797,2760,2732,2643,2506,2459,2337,2134,2082,1925,1786,1633,1414,1292,1205,1042,951,839,678,624,603,505,444,445,330,334,257,260,226,233,167,194,146,142,122,109,122,100,99,103,95,86,70,67,53,54,54,61,45,44,43,55,31,26,31,23,27,24,32,28,18,22,16,20,20,15,18,17,13,10,11,22,13,241,0.3005694,2
284,4905,297219,1932,chargeInner_PXLayer_1,3,76367,80000.0,0.0,100,1.0,0.0,1,1,1,0,12,99,188,334,416,547,651,738,837,892,967,1027,1161,1289,1541,1548,1747,1868,2030,2160,2315,2467,2490,2452,2591,2624,2663,2547,2606,2448,2358,2363,2248,2094,2083,1901,1773,1615,1477,1329,1191,1079,968,820,761,733,585,509,469,402,377,298,285,257,248,198,181,191,143,144,136,117,106,98,111,94,103,91,74,65,56,49,56,57,44,50,36,39,39,32,26,25,22,25,21,19,21,15,16,22,19,21,16,12,21,11,14,11,16,11,215,0.21284027,2
285,8104,297219,251,chargeInner_PXLayer_1,3,174798,80000.0,0.0,100,1.0,0.0,1,1,1,0,55,348,684,1111,1407,1731,2002,2091,2326,2513,2581,2685,2793,2908,3105,3324,3344,3555,3853,4084,4295,4450,4632,4867,4978,5142,5146,5021,5279,5130,5234,5019,4981,4849,4692,4579,4345,4038,3827,3571,3214,2909,2623,2386,2157,1920,1724,1512,1369,1211,1088,956,852,793,736,632,535,538,494,430,403,360,336,305,308,265,232,216,218,186,161,163,166,144,123,134,122,124,112,97,96,87,89,70,76,69,67,63,57,50,53,48,45,34,51,38,44,43,43,36,810,0.8307779,2
286,10182,297219,149,chargeInner_PXLayer_1,3,183386,80000.0,0.0,100,1.0,0.0,1,1,1,0,62,362,756,1142,1482,1805,2157,2304,2513,2635,2682,2855,2994,3057,3306,3540,3771,3940,4120,4212,4583,4778,4863,5125,5253,5390,5498,5468,5428,5468,5411,5279,5189,4990,4766,4549,4386,4206,3837,3582,3348,3004,2687,2452,2203,2045,1805,1578,1454,1314,1154,1038,928,736,764,624,614,518,535,463,389,373,358,340,313,281,254,230,212,203,186,183,165,144,129,124,121,122,102,98,105,103,81,79,72,61,77,54,49,72,70,61,44,45,46,46,51,50,41,35,809,0.18529412,2
287,10186,297219,153,chargeInner_PXLayer_1,3,188393,80000.0,0.0,100,1.0,0.0,1,1,1,0,65,381,790,1177,1484,1886,2139,2330,2569,2715,2785,3001,3147,3167,3396,3554,3904,4122,4324,4387,4685,4701,5156,5130,5497,5420,5452,5639,5665,5581,5534,5492,5375,5062,4949,4849,4501,4289,4014,3694,3447,3061,2836,2492,2253,2000,1877,1643,1410,1304,1154,1033,889,771,760,686,577,527,479,478,436,381,373,331,314,308,261,252,198,199,200,194,191,151,142,134,120,124,123,88,97,110,93,79,100,84,75,77,70,64,62,48,53,53,40,41,45,45,36,36,880,0.18020481,2
288,11499,297219,1137,chargeInner_PXLayer_1,3,63779,80000.0,0.0,100,1.0,0.0,1,1,1,0,25,127,242,416,511,626,677,787,806,888,875,858,908,1037,1130,1202,1266,1377,1495,1564,1775,1727,1897,1965,1996,2014,2005,2021,2090,2028,2062,1916,1913,1864,1700,1629,1517,1449,1296,1268,1141,972,897,791,689,621,514,474,422,373,337,283,282,240,233,191,164,149,121,141,98,103,102,98,77,88,84,69,55,69,52,50,45,47,43,36,28,41,27,27,35,30,21,20,24,24,21,14,19,20,15,15,16,11,16,13,9,9,6,9,209,0.25972185,2
289,14372,297219,1816,chargeInner_PXLayer_1,3,84868,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,116,230,368,510,626,728,808,882,964,1076,1143,1272,1356,1545,1747,1857,2143,2267,2358,2490,2599,2801,2791,2879,2932,2867,2887,2822,2740,2679,2705,2473,2412,2342,2111,1890,1824,1726,1509,1295,1229,1061,939,905,763,615,568,544,447,377,373,370,336,234,250,214,178,191,163,149,139,128,108,128,105,83,93,86,86,69,70,77,55,47,45,41,51,48,43,26,34,35,38,18,26,25,21,18,22,20,18,24,13,17,15,12,15,14,11,253,0.60188794,2
290,14373,297219,1817,chargeInner_PXLayer_1,3,87773,80000.0,0.0,100,1.0,0.0,1,1,1,0,17,98,226,363,485,636,769,822,931,954,1099,1166,1270,1496,1632,1818,1871,2108,2314,2542,2680,2758,2909,2999,2994,2923,3093,2814,2909,2878,2784,2610,2652,2358,2408,2192,2015,1861,1669,1564,1375,1382,1175,949,920,788,716,607,565,477,411,387,328,318,263,258,231,228,192,139,171,133,128,117,108,111,91,96,93,67,68,63,63,53,67,47,37,42,51,44,43,39,31,31,29,34,34,25,31,21,13,15,23,8,21,15,15,21,12,13,253,0.67620707,2
291,14374,297219,1818,chargeInner_PXLayer_1,3,88615,80000.0,0.0,100,1.0,0.0,1,1,1,0,16,108,229,370,498,594,746,811,911,984,1078,1214,1345,1494,1669,1803,1952,2178,2317,2482,2603,2745,2958,3000,2981,3176,2998,3110,2893,2875,2796,2844,2584,2543,2337,2202,2053,1880,1796,1523,1338,1231,1147,1009,855,786,730,659,502,506,405,375,355,300,254,252,194,192,210,168,156,142,132,126,95,105,79,69,82,90,68,61,88,63,71,64,52,47,40,49,44,39,44,32,26,23,23,30,29,19,25,15,18,28,18,16,13,17,9,20,284,0.69274384,2
292,14375,297219,1819,chargeInner_PXLayer_1,3,87375,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,109,241,365,536,622,725,846,906,982,1086,1224,1375,1490,1541,1795,1968,2139,2295,2504,2678,2756,2770,2913,2968,2996,3001,2863,2940,2877,2877,2643,2515,2463,2254,2167,2006,1886,1634,1541,1385,1259,1124,931,866,819,690,583,547,471,458,370,394,294,259,244,226,188,195,169,138,136,115,120,101,100,107,89,85,89,76,78,63,60,55,48,52,47,47,36,47,33,36,29,24,32,23,26,20,23,18,24,23,20,15,24,14,14,14,11,279,0.33791268,2
293,14377,297219,1835,chargeInner_PXLayer_1,3,86986,80000.0,0.0,100,1.0,0.0,1,1,1,0,14,110,230,377,485,599,735,802,924,1029,1057,1149,1260,1448,1616,1759,1997,2106,2207,2524,2588,2743,2895,2902,3000,2977,2943,2968,2923,2816,2837,2732,2614,2462,2184,2162,2098,1815,1699,1547,1326,1257,1092,974,843,749,685,580,555,445,409,406,324,292,283,269,223,214,182,187,167,142,134,123,101,115,89,94,86,70,67,73,58,58,51,42,57,53,39,27,29,29,41,31,21,31,25,23,25,27,23,21,24,13,21,13,8,17,12,10,268,0.64672035,2
294,14378,297219,1836,chargeInner_PXLayer_1,3,87622,80000.0,0.0,100,1.0,0.0,1,1,1,0,15,109,243,369,530,617,757,790,938,1000,1141,1227,1365,1425,1539,1711,1944,2091,2359,2505,2666,2776,2810,2995,2892,2977,2941,2946,2835,2894,2841,2725,2626,2548,2363,2112,1982,1841,1738,1564,1361,1208,1118,1012,850,789,663,618,524,478,463,384,332,289,265,275,228,204,196,176,157,153,138,135,129,90,107,109,86,83,71,68,64,51,45,53,55,43,40,45,40,30,39,27,26,19,30,21,28,20,22,25,21,15,17,16,10,13,16,12,273,0.5557366,2
